ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-1.07515,2.03975,-5.513025,6.01875,WALKING_UPSTAIRS,4
0.0534,-0.513325,-5.0175,5.34175,WALKING_UPSTAIRS,4
-0.4986,-4.5978,0.588633333,4.843333333,WALKING_UPSTAIRS,4
-0.70424,-6.64068,4.38164,7.9948,WALKING_UPSTAIRS,4
1.765125,-5.821425,3.62715,7.14075,WALKING_UPSTAIRS,4
2.832425,-3.5787,1.564025,4.896,WALKING_UPSTAIRS,4
1.844625,-1.606475,-1.81945,3.1645,WALKING_UPSTAIRS,4
0.5997,-0.030175,-1.29475,1.468,WALKING_UPSTAIRS,4
-0.22745,0.481975,1.453675,1.576,WALKING_UPSTAIRS,4
-0.836925,-0.116925,2.93895,3.0775,WALKING_UPSTAIRS,4
-0.9848,-1.466775,2.4015,3.02475,WALKING_UPSTAIRS,4
-0.768775,-2.2784,0.52995,2.52625,WALKING_UPSTAIRS,4
-1.020325,-1.75135,-0.65555,2.156,WALKING_UPSTAIRS,4
-1.5493,-0.48945,0.0015,1.6915,WALKING_UPSTAIRS,4
-1.7086,0.1793,1.27715,2.16325,WALKING_UPSTAIRS,4
-1.1569,-0.058,2.27245,2.57975,WALKING_UPSTAIRS,4
-0.01075,-0.54975,2.744475,2.8195,WALKING_UPSTAIRS,4
0.835,-0.596866667,2.261833333,2.493333333,WALKING_UPSTAIRS,4
1.1329,-0.00944,0.33686,1.3554,WALKING_UPSTAIRS,4
1.441625,0.851925,-0.27565,1.711,WALKING_UPSTAIRS,4
1.733725,1.2066,0.67965,2.23325,WALKING_UPSTAIRS,4
1.39805,1.471725,1.208425,2.37025,WALKING_UPSTAIRS,4
0.524975,1.780525,1.055875,2.15625,WALKING_UPSTAIRS,4
-0.1424,1.92575,0.5709,2.0185,WALKING_UPSTAIRS,4
-0.566266667,1.99035,-0.313433333,2.117,WALKING_UPSTAIRS,4
-0.49415,2.0175,-1.04785,2.33375,WALKING_UPSTAIRS,4
-0.346875,1.800625,-1.446725,2.3385,WALKING_UPSTAIRS,4
0.13975,1.6256,-1.395425,2.154,WALKING_UPSTAIRS,4
0.642575,1.33925,-0.932675,1.76275,WALKING_UPSTAIRS,4
1.4485,1.083525,-0.4146,1.91,WALKING_UPSTAIRS,4
2.356175,0.675025,0.444675,2.51125,WALKING_UPSTAIRS,4
2.872225,0.13975,1.013075,3.0555,WALKING_UPSTAIRS,4
3.388825,-0.67765,0.817325,3.56475,WALKING_UPSTAIRS,4
4.154175,-1.6076,0.4305,4.47725,WALKING_UPSTAIRS,4
5.11215,-2.72175,0.369425,5.80825,WALKING_UPSTAIRS,4
5.239675,-3.7208,-0.069775,6.43425,WALKING_UPSTAIRS,4
3.98305,-4.455775,-0.520675,6.0205,WALKING_UPSTAIRS,4
2.450125,-5.33065,-1.7103,6.18225,WALKING_UPSTAIRS,4
-0.152475,-6.467475,-4.402975,7.851,WALKING_UPSTAIRS,4
-0.1609,-5.854425,-3.1818,6.674,WALKING_UPSTAIRS,4
0.546125,-2.9493,-2.77125,4.12075,WALKING_UPSTAIRS,4
0.124475,-0.37845,-1.620375,1.743,WALKING_UPSTAIRS,4
-0.53935,1.37485,0.968825,1.8245,WALKING_UPSTAIRS,4
-0.316575,2.172025,3.112975,3.819,WALKING_UPSTAIRS,4
-0.345225,1.6919,4.401275,4.74225,WALKING_UPSTAIRS,4
-1.20825,0.278325,3.535825,3.7815,WALKING_UPSTAIRS,4
-2.187225,-0.988375,2.653675,3.6035,WALKING_UPSTAIRS,4
-1.853375,-2.267825,0.543025,3.33325,WALKING_UPSTAIRS,4
-0.19185,-3.32335,-2.695925,4.28625,WALKING_UPSTAIRS,4
-0.352175,-2.6686,-0.989025,2.9375,WALKING_UPSTAIRS,4
-1.10965,-1.850375,1.291025,2.55725,WALKING_UPSTAIRS,4
-0.9311,-1.1682,1.4975,2.11675,WALKING_UPSTAIRS,4
-0.749725,-0.603425,0.969925,1.387,WALKING_UPSTAIRS,4
-2.57876,0.1723,1.49008,3.0044,WALKING_UPSTAIRS,4
-4.441566667,1.1411,1.7835,4.923,WALKING_UPSTAIRS,4
-5.126675,1.82935,1.7596,5.72275,WALKING_UPSTAIRS,4
-5.9752,2.34478,1.08774,6.5186,WALKING_UPSTAIRS,4
-6.247966667,2.6675,0.707566667,6.830666667,WALKING_UPSTAIRS,4
-5.75792,2.8792,0.92192,6.506,WALKING_UPSTAIRS,4
-4.4293,2.940925,1.325925,5.492,WALKING_UPSTAIRS,4
-2.54725,2.921175,1.8483,4.31775,WALKING_UPSTAIRS,4
-1.2008,2.777425,1.754075,3.5045,WALKING_UPSTAIRS,4
-0.2856,2.577025,1.325525,2.924,WALKING_UPSTAIRS,4
0.7216,2.025825,1.1248,2.454,WALKING_UPSTAIRS,4
1.765066667,1.577733333,1.440633333,2.779,WALKING_UPSTAIRS,4
3.52074,1.42758,0.36744,4.0618,WALKING_UPSTAIRS,4
