ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-4.302525,-0.51365,-0.24765,4.34775,WALKING_UPSTAIRS,3
-4.2555,-0.09375,-0.6652,4.30875,WALKING_UPSTAIRS,3
-3.877975,0.105875,-0.431025,3.9045,WALKING_UPSTAIRS,3
-3.544725,0.34545,-0.162375,3.56575,WALKING_UPSTAIRS,3
-3.06155,0.51505,0.192525,3.1145,WALKING_UPSTAIRS,3
-2.3914,0.6089,0.320475,2.48925,WALKING_UPSTAIRS,3
-1.7647,0.55555,-0.066475,1.85325,WALKING_UPSTAIRS,3
-1.6416,0.474625,-0.033275,1.71025,WALKING_UPSTAIRS,3
-1.674675,0.492275,0.1418,1.7525,WALKING_UPSTAIRS,3
-1.725275,0.71115,0.423975,1.91775,WALKING_UPSTAIRS,3
-1.287525,1.047425,0.607425,1.7815,WALKING_UPSTAIRS,3
-0.57235,1.350725,0.732875,1.65,WALKING_UPSTAIRS,3
-0.0482,1.3254,0.944675,1.6335,WALKING_UPSTAIRS,3
0.1456,0.8522,1.361725,1.62475,WALKING_UPSTAIRS,3
0.274,0.74505,1.44515,1.65375,WALKING_UPSTAIRS,3
0.911825,0.917625,0.9116,1.631,WALKING_UPSTAIRS,3
2.601225,0.59265,1.0062,2.85925,WALKING_UPSTAIRS,3
4.42305,0.154125,1.162125,4.585,WALKING_UPSTAIRS,3
5.0671,0.059533333,0.456733333,5.093,WALKING_UPSTAIRS,3
4.41712,0.79786,-0.46212,4.5342,WALKING_UPSTAIRS,3
3.5295,1.271966667,-1.0391,3.894,WALKING_UPSTAIRS,3
3.43516,-0.00382,-1.22448,3.7392,WALKING_UPSTAIRS,3
3.051566667,-2.452233333,-2.0418,4.460666667,WALKING_UPSTAIRS,3
0.9689,-3.716025,-2.0207,4.403,WALKING_UPSTAIRS,3
-0.6658,-3.924575,-1.638475,4.323,WALKING_UPSTAIRS,3
0.8459,-0.55392,0.20444,1.74,WALKING_UPSTAIRS,3
0.246466667,1.6202,-1.2344,2.250333333,WALKING_UPSTAIRS,3
-3.248275,2.40185,-5.250675,6.63225,WALKING_UPSTAIRS,3
-2.9821,2.00665,-4.16495,5.54625,WALKING_UPSTAIRS,3
-3.323875,-0.65905,3.323275,4.998,WALKING_UPSTAIRS,3
-3.225625,-2.56505,7.121825,8.254,WALKING_UPSTAIRS,3
-2.3827,-3.044725,3.672825,5.4095,WALKING_UPSTAIRS,3
-1.6273,-0.94665,-0.937425,2.40175,WALKING_UPSTAIRS,3
-1.528175,-0.2669,-2.3494,2.82425,WALKING_UPSTAIRS,3
-1.4272,-1.087225,-1.11665,2.16875,WALKING_UPSTAIRS,3
-1.578825,-1.176825,0.236175,1.999,WALKING_UPSTAIRS,3
-1.922575,-0.8788,0.2282,2.13325,WALKING_UPSTAIRS,3
-2.0066,-0.222625,-0.449525,2.09,WALKING_UPSTAIRS,3
-1.7841,0.2922,-0.652875,1.92325,WALKING_UPSTAIRS,3
-1.241875,-0.012825,0.399075,1.4065,WALKING_UPSTAIRS,3
-0.624875,-0.294375,1.209675,1.39775,WALKING_UPSTAIRS,3
-0.117425,0.157725,0.805725,0.8565,WALKING_UPSTAIRS,3
0.74685,0.020025,0.245675,0.8325,WALKING_UPSTAIRS,3
1.026425,-0.226475,-0.2207,1.07975,WALKING_UPSTAIRS,3
0.40695,0.167625,-0.258025,0.5695,WALKING_UPSTAIRS,3
-0.1257,0.4627,0.0005,0.48,WALKING_UPSTAIRS,3
-0.334514286,0.474857143,0.394985714,0.798714286,WALKING_UPSTAIRS,3
0.19855,0.7124,-0.15525,0.77825,WALKING_UPSTAIRS,3
0.96615,0.39155,0.18715,1.105,WALKING_UPSTAIRS,3
1.575725,-0.2319,0.46315,1.6615,WALKING_UPSTAIRS,3
0.9,0.109975,0.1967,0.9575,WALKING_UPSTAIRS,3
-0.386725,0.2391,-0.274025,0.59175,WALKING_UPSTAIRS,3
-0.844175,-0.12515,-0.840675,1.206,WALKING_UPSTAIRS,3
-0.49155,-0.29825,-0.782525,0.973,WALKING_UPSTAIRS,3
0.017025,-0.2206,-0.1656,0.32475,WALKING_UPSTAIRS,3
0.572866667,-0.0914,-0.177533333,0.614,WALKING_UPSTAIRS,3
0.47898,0.39,-0.15982,0.6782,WALKING_UPSTAIRS,3
0.085125,0.4252,0.1685,0.476,WALKING_UPSTAIRS,3
0.113075,-0.030125,0.131425,0.21175,WALKING_UPSTAIRS,3
0.152875,0.115975,0.06795,0.22925,WALKING_UPSTAIRS,3
0.34995,0.357775,0.201125,0.55,WALKING_UPSTAIRS,3
1.005925,0.037875,0.245225,1.05125,WALKING_UPSTAIRS,3
1.6593,-0.474775,1.124175,2.07975,WALKING_UPSTAIRS,3
1.060675,0.467325,2.039325,2.4085,WALKING_UPSTAIRS,3
0.63405,1.003525,1.607625,2.012,WALKING_UPSTAIRS,3
1.170125,-0.00105,0.435725,1.3205,WALKING_UPSTAIRS,3
1.391325,-1.0851,0.401375,1.829,WALKING_UPSTAIRS,3
1.229825,-2.07095,0.546625,2.48375,WALKING_UPSTAIRS,3
1.3962,-3.022666667,-0.015733333,3.334666667,WALKING_UPSTAIRS,3
2.06264,-3.46284,-0.7869,4.1124,WALKING_UPSTAIRS,3
2.344866667,-3.777,-1.189133333,4.602666667,WALKING_UPSTAIRS,3
1.96962,-3.57716,-0.93792,4.1922,WALKING_UPSTAIRS,3
1.103,-2.76905,-0.6817,3.0615,WALKING_UPSTAIRS,3
0.4152,-2.375875,-1.070575,2.65275,WALKING_UPSTAIRS,3
-0.105333333,-2.058066667,-1.707533333,2.684333333,WALKING_UPSTAIRS,3
-0.512875,-1.953175,-2.200925,2.98825,WALKING_UPSTAIRS,3
-0.20275,-1.59505,-1.343225,2.115,WALKING_UPSTAIRS,3
0.64522,-0.5131,0.01522,0.9486,WALKING_UPSTAIRS,3
-0.13205,0.305225,1.08315,1.16775,WALKING_UPSTAIRS,3
-0.966625,0.90375,2.44455,2.782,WALKING_UPSTAIRS,3
-1.410933333,1.501733333,3.417866667,3.991,WALKING_UPSTAIRS,3
-1.897525,1.8214,3.791875,4.62325,WALKING_UPSTAIRS,3
-1.592825,2.0514,1.5678,3.15275,WALKING_UPSTAIRS,3
-1.4334,1.799175,-0.0086,2.323,WALKING_UPSTAIRS,3
-0.97615,1.475425,0.3695,1.847,WALKING_UPSTAIRS,3
0.63145,1.7919,-0.3703,1.96325,WALKING_UPSTAIRS,3
2.39425,1.7869,-0.282875,3.041,WALKING_UPSTAIRS,3
2.543975,1.049875,-0.58365,2.83775,WALKING_UPSTAIRS,3
-0.878275,0.539375,-0.64705,1.4065,WALKING_UPSTAIRS,3
-2.330475,0.053725,0.456275,2.3935,WALKING_UPSTAIRS,3
-1.95065,-0.257475,1.266275,2.354,WALKING_UPSTAIRS,3
-0.8282,-0.129975,1.273725,1.54275,WALKING_UPSTAIRS,3
-0.2338,0.362225,0.935375,1.0585,WALKING_UPSTAIRS,3
-0.6995,0.915275,0.471275,1.25875,WALKING_UPSTAIRS,3
-1.313675,0.8063,-0.01045,1.5575,WALKING_UPSTAIRS,3
-2.010425,0.294675,0.13345,2.04025,WALKING_UPSTAIRS,3
-2.2289,0.379225,0.31245,2.28375,WALKING_UPSTAIRS,3
-2.45845,0.697475,0.354225,2.5825,WALKING_UPSTAIRS,3
-2.86245,1.194925,-0.170825,3.10975,WALKING_UPSTAIRS,3
-3.22265,1.80785,0.006425,3.69975,WALKING_UPSTAIRS,3
