ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
3.368725,-3.617025,5.314575,7.2795,WALKING,5
1.7403,-1.022075,4.3266,4.82775,WALKING,5
2.715766667,1.1223,3.579166667,4.663,WALKING,5
4.92166,2.59684,3.3412,6.513,WALKING,5
5.87665,2.66325,1.114725,6.61825,WALKING,5
3.1751,0.95355,-0.7452,3.43675,WALKING,5
0.078925,-0.615525,0.265925,1.20925,WALKING,5
-4.309866667,-1.1649,1.507033333,4.786,WALKING,5
-2.10866,-1.32536,0.5242,2.583,WALKING,5
-1.195475,-0.2079,0.9373,1.56525,WALKING,5
-0.558875,0.6952,0.998175,1.3645,WALKING,5
-0.21565,1.373,0.83135,1.62575,WALKING,5
-0.4348,1.724325,0.8294,1.96375,WALKING,5
-0.268825,1.646625,1.122725,2.014,WALKING,5
-0.48556,1.43634,0.87406,1.7682,WALKING,5
-0.91385,1.319175,0.36685,1.6535,WALKING,5
-0.744633333,1.0259,-0.3967,1.364333333,WALKING,5
-0.537325,0.461125,-1.54555,1.72075,WALKING,5
-1.26386,0.09148,-2.00074,2.3878,WALKING,5
-2.78415,-0.0425,-2.288575,3.60725,WALKING,5
-3.65775,-0.282425,-2.6255,4.512,WALKING,5
-3.5091,-0.318333333,-2.033666667,4.072333333,WALKING,5
-3.0431,0.037233333,-0.856066667,3.178,WALKING,5
-2.845433333,0.3905,0.2633,2.890833333,WALKING,5
-4.029933333,-0.222233333,-0.082133333,4.049666667,WALKING,5
-6.15432,-1.50952,-0.88936,6.4046,WALKING,5
-7.020666667,-2.011966667,-2.005466667,7.582333333,WALKING,5
-4.14832,-1.62546,-3.14754,5.5714,WALKING,5
0.229875,-1.290725,-3.159075,3.517,WALKING,5
1.69425,-1.05585,-3.3942,3.94,WALKING,5
1.5597,-1.65255,-1.50475,2.904,WALKING,5
2.014033333,-1.929566667,1.6314,3.255666667,WALKING,5
4.83788,-2.88982,2.63568,6.2428,WALKING,5
6.8693,-4.462725,2.0996,8.45875,WALKING,5
5.855425,-4.17075,2.4473,7.6125,WALKING,5
3.94275,-1.783875,3.6348,5.71275,WALKING,5
2.005533333,0.4636,3.3937,4.019666667,WALKING,5
-0.650775,2.073025,1.504025,2.991,WALKING,5
-3.54534,2.8431,-1.46114,4.781,WALKING,5
-1.687025,1.912575,0.282025,2.72425,WALKING,5
1.2598,1.08425,1.96315,2.63,WALKING,5
2.249566667,1.096933333,2.039266667,3.232,WALKING,5
3.19535,1.360975,1.6182,3.83775,WALKING,5
4.45462,1.86394,1.97592,5.2186,WALKING,5
5.1491,2.3421,2.73095,6.2825,WALKING,5
4.859125,2.623925,2.197025,5.953,WALKING,5
4.267166667,2.528766667,0.302966667,5.004333333,WALKING,5
2.06348,1.43768,-2.6688,3.967,WALKING,5
-2.4208,-1.236325,-4.530975,5.393,WALKING,5
-8.964325,-4.476225,-10.462275,14.52325,WALKING,5
-13.798775,-5.9731,-6.529725,16.463,WALKING,5
-10.0917,-5.2167,-3.9079,12.02866667,WALKING,5
0.01942,-3.02116,-6.04424,7.5456,WALKING,5
4.41975,-3.08645,-0.9375,6.39,WALKING,5
6.255525,-2.756225,6.840725,9.716,WALKING,5
3.35115,-2.317925,7.48915,8.57475,WALKING,5
0.8091,-0.987366667,6.104233333,6.244666667,WALKING,5
1.13624,0.62538,4.79892,5.0572,WALKING,5
3.497275,2.4815,3.6392,5.66325,WALKING,5
5.3581,2.4624,2.3086,6.422,WALKING,5
5.12235,0.2249,-2.861425,5.9195,WALKING,5
