ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-3.519875,5.771675,4.323875,8.0365,WALKING,2
-2.7587,5.54255,2.296975,6.63125,WALKING,2
-0.9275,4.308475,-0.774975,4.64925,WALKING,2
0.15555,0.8764,-4.866775,5.2375,WALKING,2
3.052766667,-5.4085,-10.56873333,12.26566667,WALKING,2
9.056175,-14.8549,-13.3968,22.73675,WALKING,2
5.21618,-9.8521,-1.9962,11.4326,WALKING,2
1.72135,2.29085,-2.17115,3.97175,WALKING,2
-3.601,-2.79495,-2.68075,5.79975,WALKING,2
0.267075,-8.515125,-6.521125,11.33075,WALKING,2
4.445633333,-5.5434,6.089733333,10.163,WALKING,2
-4.86666,3.57294,10.1792,12.4642,WALKING,2
-9.241125,7.6317,-2.2384,12.3645,WALKING,2
-9.573575,5.65645,5.815125,13.087,WALKING,2
-6.404825,0.741975,12.2732,14.0205,WALKING,2
-2.982875,-3.658575,8.60395,9.89975,WALKING,2
0.851066667,-4.1281,3.132733333,5.436666667,WALKING,2
3.3954,-3.02898,-0.79002,4.7244,WALKING,2
2.48345,-1.2367,-0.743325,2.88925,WALKING,2
0.743933333,-0.1595,-0.026166667,0.782666667,WALKING,2
-1.0904,1.1879,0.50816,1.705,WALKING,2
-1.640925,2.0606,1.542175,3.0715,WALKING,2
-0.03045,2.0275,0.923475,2.30825,WALKING,2
1.301225,1.09085,-0.907875,2.001,WALKING,2
1.735875,0.3588,-1.8994,2.603,WALKING,2
1.2068,0.6819,-2.174125,2.58875,WALKING,2
0.5253,1.0912,-1.3996,1.86,WALKING,2
0.98805,1.554733333,-0.354766667,1.923666667,WALKING,2
1.130475,1.33595,-0.180725,1.76675,WALKING,2
0.776125,0.230425,-1.01205,1.39025,WALKING,2
0.961525,-0.7602,-2.2558,2.56975,WALKING,2
1.32465,-1.01085,-2.7972,3.2575,WALKING,2
1.72355,-1.428383333,-2.579266667,3.4415,WALKING,2
2.705975,-2.4665,-2.116425,4.23425,WALKING,2
4.434725,-2.735425,-1.762775,5.52625,WALKING,2
5.998575,-2.32105,-1.552725,6.62225,WALKING,2
5.82315,-2.14945,-2.6077,6.7355,WALKING,2
5.461883333,-4.679133333,-2.596866667,7.765333333,WALKING,2
5.54255,-6.049525,-2.9386,8.74175,WALKING,2
3.38635,-3.90485,-4.525,6.958,WALKING,2
-0.171733333,-1.9343,-5.425033333,5.833666667,WALKING,2
-2.4053,-2.09195,-4.23475,5.3285,WALKING,2
-6.228371429,-4.0727,-0.280885714,7.723714286,WALKING,2
-9.187375,-4.654075,4.098025,11.09975,WALKING,2
-9.382875,-4.422525,5.1293,11.573,WALKING,2
-4.38495,-3.120925,2.1462,5.83725,WALKING,2
0.085125,-1.595075,-0.130725,2.1395,WALKING,2
4.311525,-0.6052,1.3875,4.57825,WALKING,2
5.798225,-0.31565,3.9003,7.0265,WALKING,2
2.130525,0.533925,4.141725,5.00975,WALKING,2
-2.737175,2.630025,3.857525,5.44425,WALKING,2
-3.2711,3.5292,3.7012,6.071333333,WALKING,2
-4.51056,3.61796,3.7344,6.8904,WALKING,2
-5.215775,3.82165,4.5142,7.88975,WALKING,2
-4.595975,4.2372,4.950325,7.98075,WALKING,2
-4.0308,4.753625,5.679125,8.434,WALKING,2
-3.923075,4.98955,5.2726,8.2545,WALKING,2
-3.719325,5.13985,3.658925,7.34525,WALKING,2
-3.11825,5.156125,0.787625,6.16175,WALKING,2
-0.792975,3.5584,-4.049425,5.77125,WALKING,2
2.984825,-1.09705,-6.69995,7.74075,WALKING,2
9.155166667,-9.791933333,-14.05283333,19.44166667,WALKING,2
7.35184,-16.0042,-7.98222,19.7426,WALKING,2
2.792,-2.756875,-1.00025,4.7575,WALKING,2
0.87455,5.164325,-1.07125,5.4365,WALKING,2
-3.393933333,1.967333333,-1.6148,5.299333333,WALKING,2
-3.7856,-7.8549,-5.63174,10.6446,WALKING,2
-0.93265,-4.866975,2.5318,7.4965,WALKING,2
-4.41535,3.95295,9.454675,11.31975,WALKING,2
-6.59575,5.147525,2.855125,8.99575,WALKING,2
-6.65085,2.3874,5.9544,9.4385,WALKING,2
-5.6195,-0.482325,9.694125,11.259,WALKING,2
-4.01385,-3.02095,6.97255,8.64475,WALKING,2
-0.02685,-2.824125,2.54355,4.028,WALKING,2
2.359225,-1.578625,0.505175,2.9285,WALKING,2
2.7586,-0.433266667,0.4425,2.839,WALKING,2
2.22024,0.73644,-0.38044,2.5068,WALKING,2
0.329875,1.213575,-1.133175,1.759,WALKING,2
-0.798375,1.25545,-0.477275,1.5795,WALKING,2
0.133725,1.746975,0.177975,1.85575,WALKING,2
2.1136,1.565233333,0.216866667,2.668333333,WALKING,2
2.99884,0.86556,-0.89062,3.2914,WALKING,2
1.933175,0.577525,-2.499775,3.245,WALKING,2
1.12572,0.7995,-2.45804,2.8256,WALKING,2
0.5651,0.8675,-2.1192,2.360333333,WALKING,2
0.1168,0.7023,-1.400466667,1.572,WALKING,2
0.359183333,0.0711,-0.3939,0.692833333,WALKING,2
0.8083,-0.28295,-0.639525,1.0945,WALKING,2
1.116275,-0.776675,-2.402375,2.77525,WALKING,2
1.4706,-1.932233333,-3.734766667,4.459666667,WALKING,2
2.186566667,-2.694866667,-3.4602,4.915666667,WALKING,2
4.129616667,-3.474083333,-1.396533333,5.669666667,WALKING,2
6.23505,-3.5275,-1.059,7.2685,WALKING,2
4.60935,-3.999675,-3.531625,7.132,WALKING,2
3.8103,-6.486966667,-3.595133333,8.344,WALKING,2
3.962433333,-5.697266667,-3.598133333,7.828666667,WALKING,2
2.79365,-2.48235,-4.436783333,5.9485,WALKING,2
-0.105125,-1.2686,-4.0732,4.39325,WALKING,2
-2.6329,-3.830375,-1.385475,4.98,WALKING,2
-4.9779,-4.8922,1.984766667,7.306,WALKING,2
-6.581533333,-4.123833333,4.320233333,8.899,WALKING,2
-6.965866667,-3.359316667,4.539683333,8.97,WALKING,2
-3.10065,-2.03265,1.43115,4.0445,WALKING,2
2.021825,-1.10395,-0.328975,2.59925,WALKING,2
5.054766667,-0.867733333,1.015333333,5.241,WALKING,2
5.1565,-0.603275,3.6421,6.38,WALKING,2
-0.20358,0.55658,4.39414,4.8442,WALKING,2
-3.3536,2.15125,5.040975,6.42925,WALKING,2
-3.8462,2.930375,4.28065,6.467,WALKING,2
-4.699466667,3.827166667,4.5689,7.590333333,WALKING,2
-5.26376,4.15392,5.22302,8.5022,WALKING,2
-5.0762,4.7072,5.843875,9.066,WALKING,2
