ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.026825,-0.021825,-0.0007,0.0385,STANDING,1
-0.04442,0.02502,-0.017,0.061,STANDING,1
0.047275,0.02235,-0.018975,0.06275,STANDING,1
0.0759,-0.055825,-0.01535,0.0975,STANDING,1
0.029033333,-0.0485,-0.0439,0.076,STANDING,1
-0.016233333,0.018966667,-0.0647,0.073666667,STANDING,1
-0.0504,0.027433333,0.015433333,0.072333333,STANDING,1
0.0044,-0.009225,0.06545,0.07175,STANDING,1
0.064625,0.0005,-0.03195,0.07425,STANDING,1
0.052933333,-0.018633333,-0.017833333,0.063333333,STANDING,1
-0.008966667,-0.0265,0.041966667,0.052333333,STANDING,1
-0.014933333,0.024516667,0.016916667,0.044833333,STANDING,1
0.044625,0.007375,-0.020125,0.05275,STANDING,1
0.071925,-0.02145,-0.071875,0.10425,STANDING,1
0.0562,-0.032033333,-0.044233333,0.078666667,STANDING,1
0.017266667,0.000466667,-0.0201,0.028666667,STANDING,1
-0.011916667,0.02525,-0.016416667,0.036166667,STANDING,1
0.000925,-0.007175,-0.017725,0.029,STANDING,1
0.058175,-0.027275,-0.03645,0.07425,STANDING,1
0.039233333,-0.027766667,-0.032533333,0.06,STANDING,1
-0.018066667,0.0078,-0.004933333,0.025666667,STANDING,1
-0.0319,0.031083333,0.01995,0.0505,STANDING,1
-0.007725,0.009075,0.00365,0.0325,STANDING,1
0.056825,-0.021025,-0.0428,0.08325,STANDING,1
0.038575,-0.027475,0.04885,0.072,STANDING,1
-0.02225,-0.01345,0.0045,0.0285,STANDING,1
-0.050566667,0.0246,0.0228,0.062666667,STANDING,1
-0.023825,0.009125,0.0211,0.03575,STANDING,1
0.0096,-0.018,-0.029025,0.0375,STANDING,1
0.0233,-0.006466667,-0.071233333,0.075666667,STANDING,1
0.039,-0.0007,-0.088325,0.0975,STANDING,1
0.04114,-0.03604,0.00072,0.0686,STANDING,1
0.0063,0.003475,0.06625,0.07275,STANDING,1
-0.027675,0.044875,0.0322,0.06225,STANDING,1
0.005525,0.0163,0.01685,0.03,STANDING,1
0.027433333,0.003366667,0.007166667,0.03,STANDING,1
0.0084,-0.0118,-0.01978,0.0312,STANDING,1
-0.0377,-0.028,-0.01675,0.0515,STANDING,1
0.01295,0.002575,-0.04335,0.05,STANDING,1
0.030425,-0.002325,0.02775,0.0505,STANDING,1
-0.039,0.0015,0.063833333,0.075666667,STANDING,1
-0.04778,0.0047,-0.01926,0.064,STANDING,1
0.047875,-0.0198,-0.047075,0.07425,STANDING,1
0.0899,-0.017475,0.0213,0.09925,STANDING,1
0.02465,0.00605,0.03315,0.04625,STANDING,1
0.032833333,0.004933333,-0.030666667,0.046333333,STANDING,1
0.05644,-0.01092,-0.02022,0.062,STANDING,1
-0.00965,0.001775,-0.021675,0.03075,STANDING,1
0.05365,0.0446,-0.0148,0.074,STANDING,1
0.0726,0.00265,0.031975,0.0825,STANDING,1
0.028333333,-0.027333333,0.0167,0.047666667,STANDING,1
-0.019575,0.00535,-0.0319,0.04425,STANDING,1
-0.03342,0.00962,-0.01516,0.0404,STANDING,1
-0.026725,-0.022875,-0.078125,0.086,STANDING,1
-0.032333333,-0.035766667,-0.095033333,0.107,STANDING,1
-0.002666667,-0.002933333,-0.061933333,0.063666667,STANDING,1
0.022966667,0.021783333,0.023383333,0.042833333,STANDING,1
-0.00515,-0.000575,-0.002625,0.02375,STANDING,1
-0.029425,0.0117,-0.065325,0.074,STANDING,1
-0.0028,0.010875,-0.06535,0.0675,STANDING,1
0.052575,-0.0139,-0.009525,0.058,STANDING,1
0.057025,-0.006075,0.01645,0.06,STANDING,1
-0.00375,0.00055,-0.00635,0.02,STANDING,1
-0.03455,-0.015,-0.050525,0.06525,STANDING,1
0.022225,-0.0452,-0.0931,0.108,STANDING,1
0.089025,-0.018,-0.034375,0.1045,STANDING,1
0.033275,0.028425,0.05255,0.078,STANDING,1
-0.076725,0.0222,0.0685,0.10675,STANDING,1
-0.06245,-0.003775,-0.011125,0.06775,STANDING,1
-0.041725,-0.00425,-0.018,0.04925,STANDING,1
-0.0954,0.037625,0.031975,0.11,STANDING,1
-0.1083,0.0834,0.0127,0.137,STANDING,1
-0.027514286,0.0457,0.039528571,0.094142857,STANDING,1
0.081833333,-0.018266667,0.0515,0.098666667,STANDING,1
0.07916,-0.02602,0.01078,0.0864,STANDING,1
0.046666667,-0.041566667,-0.056466667,0.085666667,STANDING,1
-0.015,0.0085,-0.05786,0.072,STANDING,1
-0.079225,0.013725,-0.0113,0.08225,STANDING,1
-0.059275,-0.018,-0.0642,0.09225,STANDING,1
-0.030925,0.010875,-0.062175,0.0735,STANDING,1
-0.000425,0.0232,0.034525,0.04875,STANDING,1
0.019325,0.02975,0.052475,0.064,STANDING,1
0.010475,0.018475,-0.0378,0.04975,STANDING,1
-0.00745,-0.026325,-0.065125,0.07375,STANDING,1
0.0014,-0.0376,-0.03965,0.05575,STANDING,1
0.0178,-0.011825,-0.055775,0.06025,STANDING,1
0.012075,-0.001025,-0.0716,0.0735,STANDING,1
-0.0335,0.005475,-0.05795,0.06925,STANDING,1
-0.072225,0.01985,-0.035675,0.0835,STANDING,1
-0.049725,0.029425,-0.0373,0.073,STANDING,1
0.01465,0.00675,-0.06855,0.071,STANDING,1
0.084416667,-0.02695,-0.0676,0.113333333,STANDING,1
-0.01985,-0.01505,-0.02055,0.051,STANDING,1
-0.1153,0.005025,-0.079675,0.141,STANDING,1
-0.03135,0.00955,-0.043425,0.06,STANDING,1
0.048166667,0.025566667,0.078333333,0.096,STANDING,1
0.00958,0.03676,0.076,0.0912,STANDING,1
-0.0017,0.002025,-0.075675,0.0815,STANDING,1
0.1257,-0.01985,-0.091025,0.15925,STANDING,1
0.1225,-0.064725,-0.0427,0.1465,STANDING,1
0.013066667,-0.031666667,-0.028666667,0.054666667,STANDING,1
-0.0746,0.0474,0.03342,0.0984,STANDING,1
-0.1007,0.033125,0.0589,0.1245,STANDING,1
-0.0349,0.018,-0.070475,0.09025,STANDING,1
0.04405,-0.018325,-0.063125,0.088,STANDING,1
0.0636,-0.051233333,0.049966667,0.098666667,STANDING,1
-0.02514,0.00012,0.03198,0.0572,STANDING,1
-0.0312,0.02255,-0.009775,0.04575,STANDING,1
-0.011525,0.000375,-0.016775,0.02825,STANDING,1
-0.042166667,0.008666667,0.001766667,0.044333333,STANDING,1
0.010375,0.019075,-0.03735,0.0565,STANDING,1
0.05942,-0.01636,0.00202,0.0664,STANDING,1
0.03685,-0.012275,-0.045975,0.062,STANDING,1
0.03845,-5.00E-05,0.011425,0.0465,STANDING,1
0.0412,0.020675,0.067675,0.0835,STANDING,1
0.00598,-0.0102,-0.02386,0.0442,STANDING,1
-0.010525,-0.02815,-0.066,0.0765,STANDING,1
0.06115,0.000375,-0.037925,0.07475,STANDING,1
0.02,-0.001775,0.053075,0.0665,STANDING,1
-0.088975,0.02155,0.002525,0.10275,STANDING,1
-0.0298,0.038766667,-0.087966667,0.102333333,STANDING,1
0.028133333,0.004566667,0.017733333,0.05,STANDING,1
0.030233333,0.000416667,0.0642,0.083333333,STANDING,1
0.0486,-0.01615,-0.092,0.10675,STANDING,1
0.079825,-0.0347,-0.025125,0.092,STANDING,1
0.014166667,0.002366667,-0.024,0.037666667,STANDING,1
-0.05642,0.02032,-0.0503,0.0806,STANDING,1
