ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.4446,0.2727,-0.2286,0.57,STANDING,5
-0.3574,0.217316667,0.103683333,0.459,STANDING,5
-0.280933333,0.133233333,0.431366667,0.534333333,STANDING,5
-0.461975,0.0467,0.329225,0.575,STANDING,5
-0.359225,0.11075,0.0401,0.38525,STANDING,5
-0.145925,0.116875,-0.180425,0.2695,STANDING,5
0.016875,0.037125,-0.26765,0.27475,STANDING,5
0.101975,-0.093025,-0.21965,0.2645,STANDING,5
0.13225,-0.1076,-0.0795,0.1905,STANDING,5
0.109425,-0.05415,-0.028325,0.12575,STANDING,5
0.1433,-0.034475,0.054025,0.1655,STANDING,5
0.095966667,-0.380833333,1.2132,1.287333333,STANDING,5
-0.09846,0.22108,-0.73328,0.7812,STANDING,5
0.15705,-0.05385,-0.217875,0.30225,STANDING,5
-0.2132,-0.08625,0.380925,0.45175,STANDING,5
-0.281466667,0.123366667,0.1004,0.406333333,STANDING,5
-0.1728,0.14086,-0.37448,0.4402,STANDING,5
-0.0836,-0.034375,-0.34875,0.36175,STANDING,5
-0.12394,-0.04498,-0.11518,0.1936,STANDING,5
-0.12545,0.008225,0.110425,0.16825,STANDING,5
-0.14185,0.005025,0.058975,0.159,STANDING,5
-0.174733333,-0.001833333,-0.0774,0.193,STANDING,5
-0.1732,-0.0002,-0.1439,0.225,STANDING,5
-0.20275,0.0477875,-0.1148125,0.24275,STANDING,5
-0.187475,0.0718,-0.0226,0.2025,STANDING,5
-0.17615,0.056975,-0.041875,0.191,STANDING,5
-0.0986,0.041566667,-0.063366667,0.125666667,STANDING,5
-0.03278,-0.0014,-0.0557,0.0668,STANDING,5
-0.044575,-0.02805,-0.0098,0.05675,STANDING,5
-0.047625,-0.0261,0.1153,0.12925,STANDING,5
-0.018825,-0.01055,0.166825,0.16875,STANDING,5
0.05625,-0.0048,0.140925,0.15375,STANDING,5
0.103725,-0.004275,0.0269,0.117,STANDING,5
0.1109,-0.025575,-0.1283,0.17425,STANDING,5
0.10372,-0.07442,-0.16586,0.211,STANDING,5
0.061466667,-0.091966667,-0.0662,0.130666667,STANDING,5
0.040825,-0.0419,0.032275,0.07375,STANDING,5
0.068075,0.016175,0.037225,0.08175,STANDING,5
0.1107,0.0019,-0.00282,0.1116,STANDING,5
0.10395,-0.025475,-0.0056,0.10775,STANDING,5
0.09525,-0.0306,-0.019,0.102,STANDING,5
0.07564,-0.0234,0.01268,0.0882,STANDING,5
0.01322,0.02316,0.09624,0.1058,STANDING,5
0.00905,0.02895,0.0093,0.054,STANDING,5
0.1099,-0.076925,-0.04665,0.14375,STANDING,5
0.024,-0.095925,-0.10665,0.1545,STANDING,5
-0.1203,-0.007866667,-0.117933333,0.171666667,STANDING,5
-0.188133333,0.044333333,-0.0941,0.215333333,STANDING,5
-0.139666667,0.057033333,-0.039783333,0.157333333,STANDING,5
0.0643,0.0217,-0.0473,0.093,STANDING,5
0.277975,-0.040025,-0.070025,0.2905,STANDING,5
0.4201,-0.109933333,-0.037666667,0.436666667,STANDING,5
0.424325,-0.109575,-0.014375,0.43875,STANDING,5
0.31675,-0.0695,-0.00625,0.3245,STANDING,5
0.20085,-0.0755,-0.003975,0.216,STANDING,5
0.1725,-0.084325,-0.02785,0.19425,STANDING,5
0.13375,-0.0282,-0.016925,0.139,STANDING,5
0.0228,0.042625,0.012625,0.05775,STANDING,5
-0.024875,0.055,0.017975,0.0645,STANDING,5
0.03834,-0.02164,0.03064,0.059,STANDING,5
0.1467,-0.085433333,0.045266667,0.176666667,STANDING,5
0.2311,-0.05868,-0.00952,0.2412,STANDING,5
0.1473,0.009133333,-0.0402,0.153,STANDING,5
0.032625,-0.00465,-0.0071,0.042,STANDING,5
0.01374,-0.04588,-0.01264,0.0574,STANDING,5
0.037325,0.0064,-0.0516,0.06875,STANDING,5
-0.051666667,0.0107,-0.1345,0.145666667,STANDING,5
-0.05278,-0.03632,-0.12158,0.1402,STANDING,5
-0.031275,-0.03185,-0.0907,0.103,STANDING,5
-0.010875,0.040325,-0.1386,0.14625,STANDING,5
