ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
4.27775,-0.0714,1.2203,4.562,WALKING_UPSTAIRS,6
3.3291,1.745025,3.1468,4.9385,WALKING_UPSTAIRS,6
1.637225,1.4494,4.403575,4.9585,WALKING_UPSTAIRS,6
0.000175,-0.394925,4.71405,4.79775,WALKING_UPSTAIRS,6
-1.52705,-1.909925,4.733275,5.342,WALKING_UPSTAIRS,6
-1.936325,-2.171675,3.515075,4.574,WALKING_UPSTAIRS,6
-2.3974,-0.6141,1.7216,3.06925,WALKING_UPSTAIRS,6
-2.58985,0.74045,0.757575,2.818,WALKING_UPSTAIRS,6
-2.420625,0.82635,-0.302575,2.612,WALKING_UPSTAIRS,6
-1.431325,-0.11905,-1.2722,1.958,WALKING_UPSTAIRS,6
0.013125,-0.525025,-0.090225,0.8205,WALKING_UPSTAIRS,6
1.143366667,-0.366833333,1.2454,1.732333333,WALKING_UPSTAIRS,6
1.535075,-0.5233,1.020125,1.92725,WALKING_UPSTAIRS,6
1.707975,-0.338875,0.21165,1.7715,WALKING_UPSTAIRS,6
1.3715,0.27344,-0.73488,1.6222,WALKING_UPSTAIRS,6
0.42925,0.573525,-0.901725,1.23275,WALKING_UPSTAIRS,6
-1.318033333,0.7594,-0.079566667,1.550333333,WALKING_UPSTAIRS,6
-3.49242,1.1676,0.65398,3.742,WALKING_UPSTAIRS,6
-5.030533333,1.6742,1.2431,5.446,WALKING_UPSTAIRS,6
-5.11702,1.54788,1.32392,5.5082,WALKING_UPSTAIRS,6
-3.80755,1.03905,0.74265,4.021,WALKING_UPSTAIRS,6
-2.656633333,0.4743,-0.250433333,2.728,WALKING_UPSTAIRS,6
-1.340875,-0.214825,-1.342,1.994,WALKING_UPSTAIRS,6
0.07146,-0.76926,-1.9009,2.0848,WALKING_UPSTAIRS,6
0.6625,-1.142175,-0.90715,1.628,WALKING_UPSTAIRS,6
0.652925,-0.88565,0.0196,1.134,WALKING_UPSTAIRS,6
0.3975,-0.527633333,0.5512,0.861666667,WALKING_UPSTAIRS,6
-0.187975,-0.375525,0.0859,0.5755,WALKING_UPSTAIRS,6
-1.83676,-0.22708,-1.06358,2.145,WALKING_UPSTAIRS,6
-4.20895,0.066725,-1.213875,4.39125,WALKING_UPSTAIRS,6
-5.5441,0.049966667,-0.6338,5.583,WALKING_UPSTAIRS,6
-5.95955,-0.2721,-0.465125,5.98725,WALKING_UPSTAIRS,6
-6.313575,-1.1453,-1.4894,6.60375,WALKING_UPSTAIRS,6
-6.44612,-2.92784,-2.43282,7.512,WALKING_UPSTAIRS,6
-4.13455,-3.535425,-1.7172,5.72225,WALKING_UPSTAIRS,6
-1.828475,-2.3172,-0.02455,2.991,WALKING_UPSTAIRS,6
-1.221733333,-0.5091,1.046233333,1.752333333,WALKING_UPSTAIRS,6
-1.069775,1.15355,1.7696,2.385,WALKING_UPSTAIRS,6
-0.6715,1.43812,2.94372,3.3594,WALKING_UPSTAIRS,6
0.17255,1.07175,3.119475,3.31275,WALKING_UPSTAIRS,6
1.045475,0.15265,3.1394,3.34525,WALKING_UPSTAIRS,6
1.969233333,-1.0656,2.945233333,3.713666667,WALKING_UPSTAIRS,6
2.42105,-1.87455,2.639275,4.0465,WALKING_UPSTAIRS,6
2.9616,-1.39485,2.681,4.52075,WALKING_UPSTAIRS,6
-1.20934,0.22064,0.25094,1.3458,WALKING_UPSTAIRS,6
-1.7658,1.171375,1.338175,2.52475,WALKING_UPSTAIRS,6
-1.652866667,1.0002,2.259733333,2.977,WALKING_UPSTAIRS,6
-1.65936,0.5635,2.80488,3.311,WALKING_UPSTAIRS,6
-1.284375,0.409325,2.751575,3.068,WALKING_UPSTAIRS,6
-0.6303,0.674866667,2.962033333,3.109666667,WALKING_UPSTAIRS,6
0.29108,1.1094,3.04618,3.2864,WALKING_UPSTAIRS,6
1.924575,0.9691,2.599925,3.4015,WALKING_UPSTAIRS,6
2.891725,0.58225,2.170725,3.67025,WALKING_UPSTAIRS,6
3.541225,0.501625,1.611975,3.9315,WALKING_UPSTAIRS,6
4.1652,0.685525,0.817725,4.308,WALKING_UPSTAIRS,6
4.56585,0.916625,0.0889,4.66075,WALKING_UPSTAIRS,6
4.50555,0.980625,-0.4507,4.63675,WALKING_UPSTAIRS,6
3.872733333,0.535266667,-1.2396,4.116666667,WALKING_UPSTAIRS,6
2.34688,-0.64928,-2.75278,3.8136,WALKING_UPSTAIRS,6
-0.277575,-2.071875,-3.938475,4.51975,WALKING_UPSTAIRS,6
-2.841625,-2.522525,-4.4717,5.89775,WALKING_UPSTAIRS,6
-4.538575,-1.702825,-2.925025,5.72575,WALKING_UPSTAIRS,6
-4.398966667,-0.605533333,-0.841666667,4.531666667,WALKING_UPSTAIRS,6
-1.39298,0.57384,-1.15436,2.3222,WALKING_UPSTAIRS,6
1.1127,-0.45625,-1.2944,2.12425,WALKING_UPSTAIRS,6
2.488475,-2.58785,1.87355,4.05825,WALKING_UPSTAIRS,6
2.07635,-3.9152,2.118925,4.952,WALKING_UPSTAIRS,6
-0.144875,-3.124975,1.293375,3.4245,WALKING_UPSTAIRS,6
0.07405,-0.626175,0.738375,1.2905,WALKING_UPSTAIRS,6
2.195275,1.41185,1.44935,2.98825,WALKING_UPSTAIRS,6
2.775525,2.355725,1.7805,4.055,WALKING_UPSTAIRS,6
0.923525,1.7843,2.867475,3.69925,WALKING_UPSTAIRS,6
-1.815975,0.22845,4.509875,4.904,WALKING_UPSTAIRS,6
-2.485225,-0.844075,4.269775,5.01925,WALKING_UPSTAIRS,6
-2.354875,-1.329025,2.931525,4.01375,WALKING_UPSTAIRS,6
-2.59642,-1.16486,1.17304,3.0944,WALKING_UPSTAIRS,6
-0.3651,-1.271833333,-0.504833333,1.614666667,WALKING_UPSTAIRS,6
1.443775,-1.269775,-2.247725,2.969,WALKING_UPSTAIRS,6
1.18438,-0.53516,-1.2215,1.8042,WALKING_UPSTAIRS,6
-0.4459,0.51075,0.79975,1.05925,WALKING_UPSTAIRS,6
-0.09265,0.720775,2.00865,2.14525,WALKING_UPSTAIRS,6
0.042366667,0.855633333,2.561733333,2.702333333,WALKING_UPSTAIRS,6
-0.58545,0.91475,2.712175,2.93775,WALKING_UPSTAIRS,6
-1.6776,0.65272,2.6032,3.1856,WALKING_UPSTAIRS,6
